input_vo,AmRefRfw,Cvs,Rap,sfact,c3
P90_Hx,319.0505839873971,0.1426288722462974,21.448189525743704,0.8080507610861308,0.0201221624281762
P90_Hx,324.82175896359445,0.3211128800435904,15.970494629687094,0.8665300805824203,0.0202389263167324
P90_Hx,318.22662353515625,0.1890853881835937,24.20716857910156,0.36383056640625,0.0062594520568847
P90_Hx,392.3858642578125,0.5997955322265626,18.72055053710937,0.7703369140625,0.0062708847045898
P90_Hx,355.4309844970703,0.5587032318115235,16.381359100341797,0.6981964111328125,0.0470646677017211
P90_Hx,344.60977274108063,0.3019574890507361,29.39564672243767,0.3792859483318571,0.0102209883765842
P90_Hx,321.5858459472656,0.2245094299316406,28.60456085205078,0.758758544921875,0.0076881519317626
P90_Hx,351.7951965332031,0.2862251281738281,16.629493713378906,0.658880615234375,0.0028300388336181
P90_Hx,341.47943088050226,0.1634855578315901,15.51017720682589,0.6499212558091108,0.0349164500512457
P90_Hx,328.3323513949577,0.5221384695355971,18.636014652123063,0.8803058265669342,0.0474642699602718
P90_Hx,338.6553602729577,0.2612757449475678,22.660134123855617,0.842522026318281,0.0029994271326577
P90_Hx,350.13389587402344,0.4714649200439453,24.24710464477539,0.8228973388671876,0.0188081167221069
P90_Hx,366.2353515625,0.2386474609375,28.194580078125,0.9666015625,0.0217445922851562
P90_Hx,321.293387466717,0.3513303561198098,19.141440767006976,0.9569770928615412,0.0261889394971483
P90_Hx,344.77156102688303,0.3035620489072973,16.148862280610768,0.8716045261898451,0.0084025287992295
P90_Hx,366.6305541992188,0.2376174926757812,9.571762084960938,0.61668701171875,0.0144711418151855
P90_Hx,338.35411071777344,0.3098560333251953,23.25235366821289,0.9224090576171876,0.018533733177185
P90_Hx,373.9002227783203,0.1938472747802734,1.4459342956542969,0.5332550048828125,0.0404855600357055
P90_Hx,323.0605580333664,0.1712500753375942,5.6607901513527725,0.7068593163676824,0.0076618433303445
P90_Hx,362.7310976147604,0.2510603368929088,6.028833941114238,0.7781407167055718,0.0041326849875041
P90_Hx,347.17559814453125,0.4777511596679687,15.107498168945312,0.80870361328125,0.0223413764953613
P90_Hx,368.7441894541021,0.2780182850114217,25.478953989989016,0.4910423830461536,0.0046311315180097
P90_Hx,341.0102844238281,0.3120979309082031,20.911170959472656,0.7702575683593751,0.0085097782135009
P90_Hx,309.9205017089844,0.3964591979980468,14.58379364013672,0.250469970703125,0.0168975307464599
P90_Hx,346.528804972287,0.5008118365487669,10.67509938861623,0.9099383969897928,0.0479711314716935
P90_Hx,375.4119301932354,0.4098417420230278,12.310185778072391,0.6413326756084649,0.0392168036016321
P90_Hx,358.3525707793244,0.1967849532987809,11.589352088717428,0.87300811285861,0.0445112625864878
P90_Hx,327.00538635253906,0.3005382537841797,16.780941009521484,0.7426422119140625,0.0286924028396606
P90_Hx,375.2441463795431,0.3732432980171246,13.252861746960512,0.7256062035239788,0.005759279039752
P90_Hx,379.57794765142256,0.3618485799637997,11.694313591130374,0.9770978328756788,0.0278994322581894
P90_Hx,379.5452117919922,0.4077579498291016,21.08540725708008,0.9864593505859376,0.0103517683029174
P90_Hx,373.789928300719,0.233426339339694,26.6690494071134,0.8860422615185176,0.0279723701499512
P90_Hx,347.93052673339844,0.5201892852783203,22.92490005493164,0.7921844482421876,0.0019579183578491
P90_Hx,387.0338439941406,0.4961463928222657,25.33887481689453,0.7415222167968751,0.0152519916534423
P90_Hx,389.25437927246094,0.3502033233642578,8.229312896728516,0.9522674560546877,0.0075934514999389
P90_Hx,367.16346740722656,0.2584331512451172,10.11239242553711,0.5834869384765625,0.007923092842102
P90_Hx,339.08233642578125,0.1834274291992187,6.0556182861328125,0.68438720703125,0.0144818122863769
P90_Hx,350.17852783203125,0.2252853393554687,29.090652465820312,0.54210205078125,0.0409140937805175
P90_Hx,322.6913452148437,0.1963638305664062,28.608322143554688,0.38079833984375,0.0150107627868652
P90_Hx,396.0750579833984,0.2345447540283203,4.884860992431641,0.7164031982421875,0.0197623617172241
P90_Hx,370.4470221279848,0.1304853406088079,11.551759921476371,0.9506902022407966,0.0070922870190953
P90_Hx,378.1265258789063,0.2968612670898437,7.3813629150390625,0.5844360351562501,0.0236065895080566
P90_Hx,362.2993469238281,0.2892463684082031,11.905311584472656,0.287445068359375,0.0052903446197509
P90_Hx,339.2772674560547,0.243320083618164,11.898120880126951,0.9540618896484376,0.0380020078659057
P90_Hx,367.3230122458242,0.4390299002296914,9.024793240289254,0.97421243050431,0.0264842853309023
P90_Hx,350.1300811767578,0.3355983734130859,8.856121063232422,0.5183380126953125,0.0382493341445922
P90_Hx,384.65576171875,0.43870849609375,13.1317138671875,0.97412109375,0.0175800598144531
P90_Hx,324.2559516219106,0.2956546084642867,25.591628555482394,0.4491333166526039,0.0221641832381299
P90_Hx,315.3972625732422,0.3083316802978516,10.221027374267578,0.6574554443359375,0.0185893720626831
P90_Hx,335.0254974267639,0.2172106461858736,14.520046832232175,0.6381362362407457,0.044278591840759
P90_Hx,354.60728714673377,0.5037346400646163,17.241164259397465,0.8616269999845606,0.031590603254097
P90_Hx,345.82481384277344,0.2786548614501953,6.642490386962891,0.6454559326171876,0.0178264333724975
P90_Hx,359.0399643344697,0.1682851663239348,11.334855532575444,0.7246721672785197,0.0351103150820872
P90_Hx,360.5655670166016,0.2450847625732422,20.84756088256836,0.6133209228515626,0.0081517457962036
P90_Hx,344.0502166748047,0.425363540649414,21.006641387939453,0.6250579833984375,0.0179598142623901
P90_Hx,360.9413146972656,0.2078102111816406,6.033271789550781,0.9954772949218752,0.0359313648223877
P90_Hx,374.9137703233267,0.4266568500711422,26.13020114147183,0.75641177021128,0.0197712887071911
P90_Hx,302.7263641357422,0.1710025787353515,23.821857452392575,0.2974945068359375,0.0141382612228393
P90_Hx,335.1600646972656,0.2992164611816406,22.57233428955078,0.5267272949218751,0.0410044116973877
P90_Hx,343.7193196815548,0.2544834407918939,23.94361701471561,0.6209127348726906,0.0217966922501038
P90_Hx,338.2232666015625,0.1477081298828125,5.116180419921875,0.6565673828125,0.0068989181518554
P90_Hx,354.56275939941406,0.3946361541748047,25.608028411865234,0.8722808837890625,0.0443475084304809
P90_Hx,308.73374938964844,0.3106800079345703,10.03561782836914,0.2416961669921875,0.0132076436996459
P90_Hx,365.93064158435527,0.3273207446159505,14.835676667625409,0.5139886840462257,0.0226993762613341
P90_Hx,369.3260192871094,0.3563041687011719,13.070426940917969,0.5092102050781251,0.014809167098999
P90_Hx,361.5947723388672,0.3454105377197266,14.109760284423828,0.5552581787109375,0.0420979444503784
P90_Hx,368.7559997509741,0.268767956123312,11.031282171762836,0.8988718312035873,0.0464158903317974
P90_Hx,353.74755859375,0.15614013671875,2.8656005859375,0.74169921875,0.0292627014160156
P90_Hx,362.5843048095703,0.2469112396240234,7.240978240966797,0.7858917236328125,0.0461012765884399
P90_Hx,345.60089111328125,0.2948287963867187,13.666702270507812,0.7396606445312501,0.0473956428527832
P90_Hx,311.87896728515625,0.1319564819335937,23.72572326660156,0.7802368164062501,0.0489413368225097
P90_Hx,324.06714854222,0.3253376187060297,15.590200582629254,0.4693547616329969,0.0265075680107008
P90_Hx,369.769287109375,0.374932861328125,15.94073486328125,0.7010253906250001,0.0229732208251953
P90_Hx,355.3775787353516,0.5202922821044922,18.34475326538086,0.6235748291015626,0.0282061342239379
P90_Hx,317.9557800292969,0.1651695251464843,16.190086364746094,0.726422119140625,0.0096187450408935
P90_Hx,361.28631473772,0.3282381310293264,9.957532929053194,0.939053840826462,0.0447400633319042
P90_Hx,329.2815681364009,0.2496213342068842,16.684056513336746,0.7592558598548362,0.0430344848311839
P90_Hx,346.552052233543,0.3973996835954207,12.54661271809756,0.6230735619397627,0.0083369467740375
P90_Hx,335.5205535888672,0.4236331939697265,21.897846221923828,0.4560394287109375,0.0006843214035034
P90_Hx,359.49543505061075,0.174359324496859,12.74658426626012,0.8157991970527988,0.0266571271249867
P90_Hx,354.66651916503906,0.2396739959716797,10.132747650146484,0.8772125244140625,0.0268265947341918
P90_Hx,321.1809995402678,0.2537206007479845,2.8892940654715757,0.5381233124424784,0.0120348269656208
P90_Hx,367.5701141357422,0.1780338287353515,10.001544952392578,0.9162445068359376,0.0207722455978393
P90_Hx,394.3817138671875,0.4994354248046875,12.785675048828123,0.8604248046875,0.0162675918579101
P90_Hx,345.7218170166016,0.2380535125732422,21.52724838256836,0.8320709228515626,0.0296146364212036
P90_Hx,324.1164652710404,0.2684671513952211,19.79250275829824,0.4133946579993341,0.0110217795617018
P90_Hx,317.69156088382226,0.261248190918121,8.90826160973238,0.8548627113903671,0.0334613439060201
P90_Hx,353.11652091356285,0.5287084442072388,14.40485807674828,0.6475790592577502,0.0430329944663834
P90_Hx,336.1341805281764,0.3800831061263542,27.281359967377615,0.9092175066593686,0.0060484082336814
P90_Hx,365.7249450683594,0.1817314147949218,27.74388885498047,0.6962219238281251,0.0043399105072021
P90_Hx,316.5569305419922,0.1309024810791015,19.13130569458008,0.9669281005859376,0.0118639265060424
P90_Hx,341.9689178466797,0.4851840972900391,17.362171173095703,0.8085052490234375,0.0282187101364135
P90_Hx,378.776155751633,0.1202041727128102,11.76666538816628,0.9028433361104646,0.0235282270760096
P90_Hx,358.978271484375,0.333184814453125,24.25274658203125,0.627978515625,0.0015834991455078
P90_Hx,311.65733337402344,0.2200977325439453,23.28421401977539,0.8525848388671875,0.0351004018783569
P90_Hx,355.2993450827337,0.3151525811123153,17.300053777084912,0.8852849183572068,0.0362332902479958
P90_Hx,329.5581817626953,0.2159847259521484,23.877391815185547,0.9004913330078126,0.0024834390640258
P90_Hx,362.8673344879627,0.388763106007017,29.812303181086847,0.998850953364986,0.0234464119074326
P90_Hx,330.89352846712194,0.235436218685913,2.7276364790499583,0.4559678403156731,0.0239259790418793
P90_Hx,321.5080261230469,0.4096153259277344,22.728538513183597,0.676715087890625,0.0494287487030029
P90_Hx,350.05645751953125,0.1688156127929687,8.098220825195312,0.74659423828125,0.0028052680969238
P90_Hx,373.8252017677269,0.2779084206680821,11.995094619112283,0.5679354596527549,0.0155933670329121
P90_Hx,317.8518701715634,0.2324450675030697,15.067220764091187,0.5824312033804803,0.011225822463681
P90_Hx,335.1673126220703,0.3657833099365234,11.297863006591797,0.5446807861328125,0.0218701608657836
P90_Hx,369.7811126708984,0.3793445587158203,7.808933258056641,0.9115203857421876,0.0377985067367553
P90_Hx,353.88221740722656,0.2373394012451172,22.57332992553711,0.9772369384765623,0.022361764717102
P90_Hx,378.8734436035156,0.5139991760253907,15.40375518798828,0.467645263671875,0.0016700061798095
P90_Hx,363.8243997986706,0.4603052006788208,18.42803490701984,0.4165870767662256,0.0222887686396189
P90_Hx,368.1472778320313,0.4854415893554687,20.707839965820312,0.51085205078125,0.0342801094055175
P90_Hx,351.9489288330078,0.2394680023193359,4.604534149169922,0.9272247314453126,0.0122804559707641
P90_Hx,348.2988674969101,0.4765007586560271,26.20084862705613,0.969978830985176,0.0070313164321217
P90_Hx,370.7710266113281,0.5777473449707031,20.833290100097656,0.707562255859375,0.0202777835845947
P90_Hx,392.96722412109375,0.4164199829101562,20.823776245117188,0.7529663085937501,0.0018098655700683
P90_Hx,379.3752165520502,0.4892285260142291,15.870035080027868,0.6744689134206315,0.0327171518490397
P90_Hx,331.0245513916016,0.2868328094482422,10.24160385131836,0.6902740478515625,0.0022250612258911
P90_Hx,378.0357360839844,0.2492424011230468,4.062797546386719,0.7477355957031251,0.0257509731292724
P90_Hx,335.29000090929134,0.4683877332997976,15.814286583194884,0.7087781710828133,0.0132708806477959
P90_Hx,342.5376892089844,0.5212638854980469,21.66387176513672,0.6989074707031251,0.0308484096527099
P90_Hx,364.4224209002492,0.4566010503156104,19.534486705716844,0.9814438988026352,0.0157459275840781
P90_Hx,336.95831298828125,0.1766159057617187,16.371292114257812,0.64786376953125,0.0472249153137207
P90_Hx,324.9871135972664,0.2944112121489579,15.151227322428324,0.3823772305408798,0.0098904529535668
P90_Hx,347.271728515625,0.253973388671875,26.10418701171875,0.5470214843750001,0.0427349334716796
P90_Hx,365.72966648595633,0.3017973678336017,9.497673318936348,0.9518123269665536,0.0337388831988506
P90_Hx,317.1288809420837,0.216919605055863,26.70695898042464,0.4073921049533678,0.0114939881452351
P90_Hx,345.8171844482422,0.1066226959228515,11.991046905517578,0.9797210693359376,0.0227600019454956
P90_Hx,340.02077919078,0.2746235500071996,26.478074632500995,0.7459617828201721,0.006659997336349
P90_Hx,315.3251647949219,0.2847557067871094,10.587974548339844,0.8115295410156251,0.0224934307098388
P90_Hx,338.6890411376953,0.2436702728271484,23.551708221435547,0.7790069580078125,0.0093369302749633
P90_Hx,324.2713928222656,0.2829566955566406,20.49079132080078,0.716961669921875,0.0399556568145752
P90_Hx,366.20216369628906,0.2325328826904297,10.794734954833984,0.9819976806640623,0.0162841691970825
P90_Hx,360.0107389870165,0.5742015396401889,16.98414516937271,0.7932007516034769,0.0398251652545753
P90_Hx,382.9666137695313,0.2663742065429687,20.757400512695312,0.54893798828125,0.0027564888000488
P90_Hx,353.3193330769813,0.2548291510801092,12.431332783043365,0.8860738427946212,0.045642932017387
P90_Hx,382.5260162353516,0.2443157196044922,18.62795639038086,0.9032623291015623,0.0197185365676879
P90_Hx,371.9612121582031,0.1029731750488281,9.506935119628906,0.949114990234375,0.0129029636383056
P90_Hx,346.3325500488281,0.3327522277832031,14.524940490722656,0.765179443359375,0.0148754764556884
P90_Hx,355.55686950683594,0.1321796417236328,19.753910064697266,0.8873748779296875,0.0259375158309936
P90_Hx,397.5780019677458,0.4183945452718495,7.481595560957681,0.9101920203201056,0.0198342923565477
P90_Hx,384.1270446777344,0.2214469909667968,7.167411804199219,0.7784973144531251,0.0131232326507568
P90_Hx,349.73106384277344,0.1591236114501953,10.94717788696289,0.8642059326171876,0.0424111989974975
P90_Hx,332.6313018798828,0.3916835784912109,8.192363739013672,0.6618438720703126,0.0196552759170532
P90_Hx,303.9839460037479,0.2736572932767394,27.71215293778016,0.3156742799012443,0.0039862007374879
P90_Hx,303.3425751409261,0.323969836977825,25.045272957730603,0.3570278999117862,0.018455923202366
P90_Hx,368.01116276095433,0.4847705374746507,14.969167786495,0.8174595281701615,0.003097499598465
P90_Hx,356.6513061523437,0.1794448852539062,26.958663940429688,0.7688842773437501,0.0006574546813964
P90_Hx,367.1912488979104,0.2421183825070496,15.481828758996354,0.3232522794089086,0.0088367728452454
P90_Hx,307.12623596191406,0.2291820526123047,25.600948333740234,0.4576324462890625,0.0055557725906372
P90_Hx,378.4706115722656,0.1080543518066406,7.605049133300781,0.795867919921875,0.0156147876739501
P90_Hx,308.7841033935547,0.109946060180664,17.484302520751953,0.7054290771484375,0.0148928159713745
P90_Hx,353.2573699951172,0.2066532135009765,21.547382354736328,0.9885589599609376,0.0423113538742065
P90_Hx,343.6798095703125,0.4765289306640625,18.92587280273437,0.8127197265625001,0.032745848083496
P90_Hx,343.7324523925781,0.2612312316894531,7.420082092285156,0.635784912109375,0.0396248722076416
P90_Hx,371.3020324707031,0.3180854797363281,19.397804260253903,0.718841552734375,0.0040617160797119
P90_Hx,337.6232147216797,0.156912612915039,26.042346954345703,0.4573333740234375,0.009072836112976
P90_Hx,368.377685546875,0.512261962890625,11.86968994140625,0.8531738281250001,0.041863003540039
P90_Hx,342.5861358642578,0.2413356781005859,26.039470672607425,0.8790802001953126,0.0136523736953735
P90_Hx,360.558227310246,0.2287491578609743,22.754876020113425,0.790574131998682,0.0045454552218847
P90_Hx,327.7476386286127,0.1344870451097088,19.943412511943038,0.6041660573816704,0.0430879231723181
P90_Hx,337.0446780675046,0.3877723653608446,13.263932218169929,0.8675268825567564,0.0083107469670122
P90_Hx,347.0085144042969,0.2745933532714844,23.879051208496094,0.494000244140625,0.024228144454956
P90_Hx,311.8637084960937,0.3219375610351562,24.916061401367188,0.35179443359375,0.0136876243591308
