,AmRefRfw,Cvp,Cas,Cvs,Cap,Rvp,Rcs,Ras,Rvs,Rcp,Rap,Rav,sfact,c3,RVEDV,RVESV,RVEDP,RVMaxP,RVSV
75,125.25390625,0.00996923828125,0.00144013671875,0.1496777343749999,0.0118759765624999,6.2763671875,45.56640625,462.9150390625,2.105224609375,9.7900390625,53.583984375,11.3427734375,0.628515625,0.0153423095703125,0.052369895903282206,0.02840985747483327,3.6700233077716327,20.84159785528936,0.023960038428448936
76,113.45703125,0.00967041015625,0.00122333984375,0.092451171875,0.0145283203124999,9.6552734375,55.64453125,395.0439453125,1.137841796875,11.0986328125,151.201171875,10.2216796875,0.536328125,0.0084156494140625,0.044016079502053,0.019384343269869073,3.8960228635811984,37.531383705258136,0.02463173623218393
77,106.15234375,0.00414208984375,0.00082197265625,0.090009765625,0.0091826171874999,4.9189453125,63.26171875,394.3115234375,3.472509765625,5.5810546875,119.345703125,12.9697265625,0.430859375,0.0038791748046875,0.03526007143913781,0.008331982424623527,6.0032471573272534,30.367282394653937,0.026928089014514288
78,126.640625,0.005587890625,0.001731640625,0.0934765625,0.0075898437499999,9.19140625,68.828125,549.70703125,1.4787109375,7.55859375,153.3203125,11.19921875,0.3671875,0.02102509765625,0.07164481834946826,0.048607652608156755,3.7504942820651133,33.90262300858555,0.023037165741311504
79,112.939453125,0.002500732421875,0.001299267578125,0.0960400390625,0.00187158203125,9.36474609375,40.048828125,489.46533203125,0.7674560546875,11.84814453125,120.5419921875,6.77294921875,0.2083984375,0.0400124389648437,0.06129753926022389,0.043252301285754385,4.998531654344217,33.30788074306136,0.018045237974469504
80,127.900390625,0.001366943359375,0.001561962890625,0.1223095703125,0.01151025390625,7.47998046875,50.556640625,459.92431640625,0.3980224609375,8.38134765625,87.0458984375,8.04443359375,0.8123046875,0.0138179565429687,0.06104722633129425,0.030800735305892366,2.919060000262908,29.024786215055006,0.030246491025401886
81,109.443359375,0.005660400390625,0.001187451171875,0.1200146484375,0.0120502929687499,7.37744140625,47.958984375,520.34912109375,2.2851806640625,12.84912109375,112.9541015625,6.12353515625,0.5455078125,0.0436952758789062,0.048201834265463095,0.021717009396173735,3.5712946931860867,34.80290808332744,0.02648482486928936
82,133.349609375,0.001687744140625,0.001230419921875,0.1227490234375,0.0053237304687499,11.86962890625,36.552734375,454.91943359375,2.8793212890625,6.71630859375,150.6884765625,12.30322265625,0.4173828125,0.0196958618164062,0.08341485168173504,0.05894117248347114,4.8642026409593155,34.02618387619349,0.024473679198263903
83,112.216796875,0.005440673828125,0.001057568359375,0.1117138671875,0.0053647460937499,5.74658203125,64.873046875,492.76123046875,0.3009033203125,10.43701171875,76.1767578125,9.03564453125,0.6931640625,0.0015987426757812,0.04245066455014336,0.007888696149644565,4.023497147709887,32.594866368370305,0.0345619684004988
84,113.916015625,0.007466552734375,0.000958447265625,0.0916455078125,0.00656103515625,6.40576171875,43.759765625,554.16259765625,1.9290771484375,5.47119140625,158.4130859375,5.44677734375,0.2169921875,0.0152813354492187,0.06018010211104404,0.03852601041713756,4.1681498588439565,35.871120562716264,0.02165409169390648
85,107.099609375,0.005906494140625,0.001011669921875,0.1446240234375,0.01363623046875,10.30712890625,40.302734375,556.48193359375,2.7574462890625,6.40380859375,120.0634765625,4.86572265625,0.2423828125,0.0462317993164062,0.04624160708215663,0.02825258958145142,3.5573689889450817,23.549227443502183,0.017989017500705213
86,105.91796875,0.00507373046875,0.00168720703125,0.118720703125,0.0109052734374999,8.2978515625,43.18359375,422.1435546875,2.291845703125,12.1630859375,88.447265625,9.3330078125,0.713671875,0.0312931396484375,0.036482258854324226,0.010024143860805535,3.9334022108397826,33.465347528185404,0.02645811499351869
87,112.48046875,0.00275341796875,0.00094501953125,0.1648144531249999,0.0057646484375,5.2509765625,42.87109375,400.6591796875,0.798876953125,5.2099609375,45.791015625,3.9736328125,0.8949218750000001,0.0238786865234375,0.055062398007806074,0.014375819637549492,3.0526150490828545,27.925681316993636,0.04068657837025658
88,105.537109375,0.004570556640625,0.000847607421875,0.1344677734375,0.01112060546875,3.04150390625,58.115234375,456.87255859375,0.9597900390625,11.48193359375,81.7822265625,3.00634765625,0.6861328125,0.0161837524414062,0.04457221364706491,0.007434062956813017,2.704536046314796,39.6813543220653,0.03713815069025189
89,133.8671875,0.0052275390625,0.0015978515625,0.08849609375,0.014849609375,9.591796875,43.3203125,585.107421875,3.40205078125,5.087890625,48.73046875,7.439453125,0.82109375,0.035122314453125,0.07133583673616314,0.042533154851101825,4.265161450361831,19.788120104010194,0.02880268188506132
90,111.865234375,0.001459228515625,0.000974560546875,0.1096630859375,0.0077573242187499,3.37353515625,38.349609375,463.22021484375,3.1611572265625,11.81396484375,153.1494140625,11.94775390625,0.2376953125,0.0115984985351562,0.054948919109111836,0.031748348255103934,5.107852051418944,35.772536635732465,0.023200570854007903
91,116.640625,0.007837890625,0.001481640625,0.1184765625,0.0110898437499999,6.69140625,58.828125,362.20703125,2.4537109375,10.05859375,48.3203125,7.69921875,0.5671875,0.00853759765625,0.04927967182073951,0.016185925690656716,4.352812914566659,24.35564853471672,0.03309374613008279
92,107.119140625,0.004777099609375,0.000972119140625,0.0805126953125,0.00379931640625,8.14404296875,60.400390625,400.35400390625,0.6570068359375,12.32666015625,48.2177734375,7.66162109375,0.7716796875,0.0147935424804687,0.05048726044333401,0.009595973854657045,5.3164007211394155,40.738395780038566,0.04089128658867696
