,AmRefRfw,Cvs,Rap,sfact,c3,RVEDV,RVESV,RVEDP,RVMaxP,RVSV
0,139.95376586914062,0.30911598205566404,30.095596313476562,0.2499420166015625,0.013389422798156738,0.08077996586861731,0.05883709704123598,2.5968899677935995,16.39235365154381,0.021942868827381334
1,100.01724243164062,0.18676490783691407,70.27381896972656,0.5861724853515625,0.048089795112609864,0.03234967370457767,0.00730332336431471,3.3314194075453734,27.732238443858513,0.02504635034026296
2,139.96322631835938,0.14853477478027344,169.85313415527344,0.4001922607421875,0.035725386619567874,0.10072381567777042,0.07630662643744321,3.2180938061618334,37.483569543403945,0.02441718924032721
3,139.99114990234375,0.18000259399414065,95.84182739257812,0.338995361328125,0.0417414363861084,0.09760551792441095,0.07439894532165003,3.2113177350676887,27.17616621613155,0.02320657260276092
4,100.01174926757812,0.16911811828613282,166.6754913330078,0.9705108642578126,0.025537754249572758,0.02791259693820532,0.001979790525080734,3.270884674292584,45.00486386906318,0.025932806413124586
5,139.959716796875,0.1241119384765625,133.0389404296875,0.7147216796875,0.03370619049072266,0.09148948507366597,0.061784774443579174,3.5775150724231164,38.531609530810165,0.029704710630086797
6,133.1341552734375,0.17781219482421873,62.98126220703125,0.92816162109375,0.04230887680053711,0.07310917332527556,0.044821935056016116,3.2975756689089346,25.585432906565355,0.02828723826925944
7,110.50369262695312,0.1837757110595703,97.84187316894531,0.7139923095703125,0.043593715858459475,0.04444809005491469,0.018985686138162643,3.64992854838043,30.137547692769726,0.02546240391675205
8,118.70803833007812,0.2797504425048828,148.3380889892578,0.9842803955078125,0.01425144443511963,0.03905856787667385,0.01859241481473974,2.677520468611607,31.43838396731569,0.020466153061934108
9,112.87261962890625,0.2946769714355469,50.128631591796875,0.9380554199218751,0.0326875415802002,0.03327166533108397,0.01328131180895542,2.9096312227798196,20.036264805133484,0.01999035352212855
10,125.95108032226562,0.06944007873535156,114.83985900878906,0.9737457275390626,0.033585576057434084,0.07555833882698297,0.03705329260234078,4.38176391149369,43.012407440356704,0.03850504622464219
11,119.32205200195312,0.3058704376220703,78.73542785644531,0.2567657470703125,0.005728786659240722,0.04922262969479709,0.02786471228220454,2.7135448851002346,21.08587727177539,0.02135791741259255
12,119.97512817382812,0.1720661163330078,31.212844848632812,0.7573760986328126,0.027199299049377443,0.05473376976413196,0.022704181884049917,3.7119711127420163,20.529056197424712,0.03202958788008205
13,137.23602294921875,0.16228713989257812,151.43936157226562,0.821246337890625,0.039038758468627935,0.08278687697315316,0.05735163496997457,3.146999944956676,36.80598881186185,0.025435242003178593
14,130.8489990234375,0.05286102294921875,45.27618408203125,0.47073974609375,0.024089809417724612,0.08827358136148669,0.05290719422024026,4.87368277780939,37.340717873776086,0.03536638714124643
15,120.67581176757812,0.3235126495361328,131.2653350830078,0.3244171142578125,0.047146982765197756,0.05983717492298819,0.04484165410837815,2.569624684212856,21.77724037211199,0.014995520814610044
16,100.06881713867188,0.29441032409667967,110.63041687011719,0.9366302490234375,0.04675484294891358,0.018735661325521437,0.0031700289500523715,2.9395498538440803,27.503483702745207,0.015565632375469065
17,124.97207641601562,0.26926307678222655,92.88795471191406,0.7166656494140626,0.013387898445129394,0.05040186100837807,0.02704894128239488,2.668479999647406,25.23764242865797,0.02335291972598319
18,114.11376953125,0.330059814453125,64.888916015625,0.792529296875,0.03803992614746094,0.0361348783623807,0.019337521526970804,2.6933547180802186,19.13214848421759,0.016797356835409893
19,139.96368408203125,0.06587753295898438,110.58822631835938,0.9133239746093751,0.03341770668029785,0.09789957914034333,0.05821704842915178,4.459566005520839,43.30015655686728,0.03968253071119156
20,100.03829956054688,0.34852714538574214,56.06681823730469,0.6031097412109375,0.04779292736053467,0.019871305414594812,0.005824637003434941,2.7117969796484216,19.43635939902368,0.014046668411159872
21,112.48382568359375,0.20331192016601562,116.08474731445312,0.645782470703125,0.01777555809020996,0.04324805474799971,0.016995006264240508,3.2685638538232906,31.837376948330505,0.026253048483759204
22,111.33010864257812,0.15996284484863282,159.6002960205078,0.9523468017578125,0.028257200050354005,0.04346356241007345,0.016692529628159803,3.355179605187466,41.81758300498019,0.02677103278191365
23,101.76055908203125,0.14497909545898438,43.049163818359375,0.5773864746093751,0.024539874649047853,0.035637196737195606,0.0030986566966841943,4.033903889383322,26.75638255879915,0.03253854004051141
24,129.400634765625,0.0763763427734375,140.9600830078125,0.8997314453125,0.04034932098388672,0.08272496494511102,0.04693302460941355,4.216985908630326,45.096117388844675,0.035791940335697464
25,126.47140502929688,0.14991264343261718,158.7340545654297,0.3887054443359375,0.025223356437683107,0.07757817465315006,0.05176577264850585,3.245248970268759,37.12631645147637,0.025812402004644214
26,110.09613037109375,0.21382217407226561,137.84011840820312,0.8558410644531251,0.012001308822631836,0.03545131579195269,0.01003642611891235,2.9888330654700277,36.224100353587,0.02541488967304034
27,114.88174438476562,0.16220130920410156,86.96632385253906,0.6420074462890626,0.04477432727813721,0.053213030842030266,0.02583523456204414,3.605024656193287,28.602036809122517,0.027377796279986127
28,104.96170043945312,0.2360340118408203,78.03474426269531,0.6078399658203125,0.04789239139556885,0.033312982278882006,0.01217186851072084,3.0779122289691627,25.17441470570421,0.021141113768161166
29,124.87747192382812,0.1727985382080078,60.67573547363281,0.5702667236328125,0.037321003150939946,0.0663327412146959,0.03823759108043065,3.5035888562400688,24.35464211523338,0.02809515013426525
30,115.00274658203125,0.10249862670898438,104.43588256835938,0.564105224609375,0.00888172035217285,0.05574783501332911,0.021358356898565824,4.119049819483696,37.06448310805241,0.03438947811476328
31,124.95162963867188,0.33337516784667964,104.47807312011719,0.5858489990234375,0.020560360527038576,0.05110258150663194,0.032570252886077296,2.389075190793596,22.838287299425048,0.018532328620554643
32,114.84893798828125,0.09867172241210938,139.32479858398438,0.567279052734375,0.039670602798461914,0.06056488854363429,0.030650584121960662,3.9791439533067647,40.3825545435252,0.029914304421673626
33,135.11978149414062,0.25220680236816406,69.43641662597656,0.5766998291015626,0.014352813911437988,0.06892417150019847,0.04396952428646486,2.865594234407036,23.670027591367827,0.02495464721373361
34,124.84771728515625,0.20867233276367186,121.84616088867188,0.585955810546875,0.012367915725708008,0.05821382070941833,0.03245905135799698,3.0412995439196338,31.2656431021467,0.025754769351421347
35,134.97024536132812,0.10662422180175782,60.52192687988281,0.6391143798828125,0.00026702976226806644,0.0685225490370466,0.0341448810838035,4.400367640091394,29.61925376148136,0.0343776679532431
36,104.9163818359375,0.32191619873046873,95.67413330078125,0.6077514648437501,0.03186400985717774,0.026251080626391685,0.008922203790531878,2.6558868622572223,24.30212179622155,0.017328876835859805
37,105.07568359375,0.186907958984375,34.246826171875,0.570166015625,0.04597265930175781,0.03913927302117333,0.012352541157531151,3.6035924146232667,21.172245664648315,0.02678673186364218
38,107.34771728515625,0.15242233276367187,148.09616088867188,0.635955810546875,0.009246040725708008,0.039379450761958104,0.010373322624557955,3.3838838652249423,40.87069574130216,0.02900612813740015
39,117.46597290039062,0.19271583557128907,95.57533264160156,0.6298736572265625,0.03731871662139893,0.054004026876988596,0.02861947056396013,3.1952702162485265,27.40585226359154,0.025384556313028467
40,127.50274658203125,0.23374862670898439,78.18588256835938,0.514105224609375,0.018247345352172855,0.06269623690164434,0.037612320764019366,3.044998614352428,24.559890605928754,0.02508391613762498
41,117.37686157226562,0.20845375061035154,43.26759338378906,0.6171051025390626,0.034341655158996585,0.051838142708824544,0.02510401337629634,3.469903128792462,19.98715553729178,0.026734129332528205
42,104.99481201171875,0.3225044250488281,165.67520141601562,0.582672119140625,0.04278866691589356,0.027980965657273923,0.013830595509842664,2.600824850826003,27.536987114339283,0.014150370147431259
43,114.96017456054688,0.1616130828857422,156.9652557373047,0.5671722412109375,0.03072017345428467,0.05384975651471307,0.028086613103181772,3.1571582449940583,37.615963427342386,0.025763143411531297
44,125.00823974609375,0.08249893188476562,148.19656372070312,0.6486145019531251,0.023354690170288087,0.07753622720115445,0.04281614611729052,4.069834884697728,44.84944463045834,0.034720081083863936
45,114.85321044921875,0.2563301086425781,165.52139282226562,0.601715087890625,0.019770936203002933,0.0433543198960384,0.022546724399568008,2.6484760590147483,33.446834789355194,0.02080759549647039
46,134.96597290039062,0.24896583557128904,34.32533264160156,0.5798736572265626,0.03419684162139893,0.07262378245870779,0.04843642518420399,2.8092580192408354,18.598642728203977,0.0241873572745038
47,105.12527465820312,0.23279304504394532,43.19709777832031,0.6110137939453125,0.0038538324356079106,0.02536725651275613,-0.0030589493157359947,3.378931309732861,19.729646605236603,0.028426205828492125
48,125.04257202148438,0.22337913513183594,113.28147888183594,0.6109588623046875,0.00979461727142334,0.056462453915993464,0.03097640968241183,2.959335747515517,29.76574668894426,0.025486044233581636
49,137.35321044921875,0.1625801086425781,104.27139282226562,0.551715087890625,0.022892811203002933,0.08471042631546248,0.05664616104474423,3.2309007080694605,31.883866909403196,0.02806426527071825
50,137.62344360351562,0.2590457916259766,165.63941955566406,0.5204742431640625,0.04012505054473877,0.08279166152569835,0.06459144650591736,2.468725470498125,29.725165022357245,0.018200215019780988
51,137.67654418945312,0.1816883087158203,78.10310363769531,0.5269805908203125,0.03108792362213135,0.08475786407372982,0.05779313720192217,3.2616599954594574,26.99031706331751,0.02696472687180765
52,117.49908447265625,0.06874313354492187,148.21578979492188,0.554608154296875,0.028385817337036136,0.06865562302604226,0.035286285906686164,4.355192506788662,46.09949340348884,0.0333693371193561
53,137.60910034179688,0.0997783660888672,130.5529022216797,0.7139984130859376,0.01477848949432373,0.08703346884538046,0.05337128115943638,3.8231036677565786,41.53626077938793,0.03366218768594408
54,107.569580078125,0.1744842529296875,130.5523681640625,0.5263916015625001,0.021794895935058595,0.042175658504172986,0.015400776280889613,3.308212381436857,35.45291334213418,0.02677488222328337
55,127.46475219726562,0.30213050842285155,43.09669494628906,0.6235504150390625,0.014720182991027833,0.052844022293877496,0.029685850448507405,2.5965665400481477,18.543480711748373,0.02315817184537009
56,117.61459350585938,0.3090450286865234,51.81358337402344,0.6983367919921875,0.015914894676208498,0.03903399386129424,0.016867633880178097,2.6442746224496343,18.610788178725755,0.022166359981116143
57,125.00640869140625,0.2025016784667969,156.88888549804688,0.5828796386718751,0.04247388801574707,0.06714377730908996,0.04549570886272418,2.9416417560085777,32.492305754580556,0.021648068446365784
58,125.03616333007812,0.17838325500488283,95.56465148925781,0.5733428955078126,0.01747087802886963,0.0635569518680193,0.035321116730836585,3.198896448177392,29.629178944412423,0.02823583513718271
59,115.10910034179688,0.1560283660888672,121.80290222167969,0.5639984130859375,0.024144114494323732,0.05453113522815546,0.02621083155579126,3.400527643576505,34.30185782164854,0.0283203036723642
60,114.87869262695312,0.2822132110595703,78.15437316894531,0.5764923095703125,0.014716372108459472,0.03951364561909505,0.01644066490227243,2.7083139967390486,22.303159469386728,0.023072980716822622
61,134.95590209960938,0.24721031188964843,95.67466735839844,0.4451629638671875,0.026393297386169436,0.07673351761416795,0.0544882615542323,2.856665685507265,25.202002640699543,0.02224525605993565
62,115.0799560546875,0.26308441162109375,60.75103759765625,0.57977294921875,0.0490922477722168,0.04706690325451944,0.027115573611918124,3.2869951807600346,19.194988344890884,0.019951329642601316
63,104.912109375,0.18308105468750002,69.4775390625,0.5732421875,0.0025987182617187503,0.02776090615088434,-0.0019154222459691083,3.514698478057028,26.185572061318613,0.02967632839685345
64,135.069580078125,0.3057342529296875,86.8023681640625,0.5763916015625,0.006185520935058594,0.06132061201507886,0.03905482988921569,2.6357222647192633,23.888040302225402,0.022265782125863165
65,134.920654296875,0.3119049072265625,51.9647216796875,0.5795654296875,0.04868143463134766,0.07095059850612644,0.053432338363681546,2.5129110923451323,17.46702977197175,0.01751826014244489
66,124.99542236328125,0.19249496459960935,139.56405639648438,0.573333740234375,0.009342074966430663,0.059239025781060356,0.033012879639522,2.969174516921328,34.29905994703577,0.026226146141538356
67,115.11093139648438,0.2795558929443359,113.11058044433594,0.6045135498046875,0.04168408260345459,0.04523165032667715,0.027033974520687426,2.6859873169624957,24.61982008485501,0.018197675805989723
68,134.9176025390625,0.13308868408203126,43.15277099609375,0.63902587890625,0.01705187149047852,0.07848893783242009,0.04295234615953469,3.7927873619255665,26.148611414657534,0.03553659167288539
69,137.62527465820312,0.10154304504394532,139.4470977783203,0.6610137939453125,0.01946320743560791,0.0900472584213386,0.05735460229445439,3.7571547353875476,41.986733891273914,0.032692656126884205
70,117.47024536132812,0.3128742218017578,69.27192687988281,0.5891143798828125,0.0033889047622680667,0.03501001946539724,0.01201724777120789,2.4779275914683603,20.89949519217168,0.022992771694189347
71,102.50823974609375,0.28874893188476564,121.94656372070312,0.598614501953125,0.020232815170288087,0.0250318241651881,0.004723345758879009,2.793921029115644,29.90997916514495,0.020308478406309092
